isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780099766810,0099766817,"Cry, the Beloved Country",,Alan Paton,Classical fiction,http://books.google.com/books/content?id=bHxyrMfxzwUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Cry the Beloved Country is the deeply moving story of the Zulu pastor Stephen Kumalo and his son Absalom, set against the background of a land and a people riven by racial injustice. Remarkable for its contemporaneity, unforgettable for character and incident, Cry the Beloved Country is a classic work of love and hope, courage and endurance, born of the dignity of man.",2002.0,3.89,240.0,729.0
9780131871656,013187165X,Astronomy,a beginner's guide to the universe,Eric Chaisson;Stephen McMillan,Mathematics,http://books.google.com/books/content?id=1O00AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This introduction to astronomy features an exceptionally clear writing style, an emphasis on critical thinking and visualization, and a leading-edge technology program-including an accompanying full-featured electronic multimedia version of the book and companion Web site. A dynamic art program includes numerous radio, infrared, ultraviolet, X-ray, and gamma-ray images and transparent full-color overlays. The book presents scientific literacy in the context of astronomy, with the aim of teaching studentsto think critically and analytically about the physical world and the development of science. The text requires a minimum level of simple algebra and trigonometry. It presents an explanation of key physical principles and techniques like Kepler and Newton's laws, spectroscopy and distance measurement (the cosmic distance ladder is used throughout).",2006.0,3.85,499.0,153.0
9780140150308,0140150307,The Portable James Joyce,,James Joyce,Literary Collections,http://books.google.com/books/content?id=LSv3AKlD2OsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This compilation of the works of the Irish writer contains a variety of poems, stories and excerpts from novels",1985.0,4.16,762.0,624.0
9780140153194,0140153195,Justine,,Lawrence Durrell,Fiction,http://books.google.com/books/content?id=zuK-PBDV50QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the eve of World War II in the Egyptian city of Alexandria, an exiled Irish schoolteacher becomes involved with Justine, the Jewish wife of a Coptic Christian",1991.0,3.9,253.0,5183.0
9780140154078,0140154078,The Music of Chance,,Paul Auster,Fiction,http://books.google.com/books/content?id=gf_sRKKiwgwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An ""exceptional"" (Los Angeles Times) tale of fate, loyalty, responsibility, and the real meaning of freedom, from the author of the forthcoming 4 3 2 1: A Novel A finalist for the PEN/Faulkner Award This ""rich and dazzling"" (Wall Street Journal) novel follows Jim Nashe who, after squandering an unexpected inheritance, picks up a young gambler named Jack Pozzi hoping to con two millionaires. But when their plans backfire, Jim and Jack are indentured by their elusive marks and are forced to build a meaningless wall with bricks gathered from ruins of an Irish castle. Time passes, their debts mount, and anger builds as the two struggle to dig themselves out of their Kafkaesque serfdom. New York Times-bestselling author Paul Auster (The New York Trilogy) brings us back into his strange, shape-shifting world of fiendish bargains and punitive whims, where chance is a powerful yet unpredictable force.",1991.0,3.9,217.0,354.0
9780140157512,0140157514,One Hundred Years of Solitude,,Gabriel García Márquez;Gregory Rabassa,Latin America,http://books.google.com/books/content?id=Rac7PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This magical realist novel tells the history of the Buendias family, the founders of Macondo, a remote South American settlement. In the world of the novel there is a Spanish galleon beached in the jungle, a flying carpet, and an iguana in a woman's womb.",1996.0,4.06,422.0,588.0
9780140177398,0140177396,Of Mice and Men,Kits for Teens,John Steinbeck,Fiction,http://books.google.com/books/content?id=YUhrILM9DOUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The tragic story of the friendship between two migrant workers, George and mentally retarded Lenny, and their dream of owning a farm",1993.0,3.86,107.0,15908.0
9780140178135,0140178139,Leviathan,,Paul Auster,Fiction,http://books.google.com/books/content?id=bvxiQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When his closest friend, Benjamin Sachs, accidentally blows himself up on a Wisconsin road, Peter Aaron attempts to piece together the events that led to Ben's tragic demise and determine the reason for his death",1993.0,3.95,275.0,11238.0
9780140178975,014017897X,Essays,,Michel de Montaigne,Literary Collections,http://books.google.com/books/content?id=VC_xLwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Reflections by the creator of the essay form display the humane, skeptical, humorous, and honest views of Montaigne, revealing his thoughts on sexuality, religion, cannibals, intellectuals, and other unexpected themes. Included are such celebrated works as ""On Solitude,"" ""To Philosophize Is to Learn How to Die,"" and ""On Experience.""",1993.0,4.23,416.0,1121.0
9780140189643,0140189645,The Crucible,A Play in Four Acts,Arthur Miller,Drama,http://books.google.com/books/content?id=y408PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A play revealing the Salem witch trials of the late seventeenth century and the problem of guilt by association,1995.0,3.57,176.0,1297.0
9780140230277,0140230270,Harvesting the Heart,,Jodi Picoult,Fiction,http://books.google.com/books/content?id=SHq3ImXM8UEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Now with a child of her own, Paige is still haunted by memories of her own mother, who left when she was five, and plagued by constant self-doubt.",1995.0,3.6,453.0,38397.0
9780140236231,0140236236,Regeneration,,Pat Barker,Fiction,http://books.google.com/books/content?id=BZhHPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The first volume of the REGENERATION trilogy which centres around an actual encounter between army psychologist W.H.R.Rivers and the novelist Siegfried Sassoon, at Craiglockhart Hospital, during the First World War.",1997.0,4.03,256.0,19320.0
9780140247725,0140247726,The Crucible,Text and Criticism,Arthur Miller,Drama,http://books.google.com/books/content?id=nYZZ-O2L-EMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Earlier version copyright under title Those familiar spirits""-- T.p. verso.",1996.0,3.57,484.0,101.0
9780140247732,0140247734,Death of a Salesman,,Gerald Clifford Weales,Drama,http://books.google.com/books/content?id=ozfxngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The tragedy of a typical American--a salesman who at the age of sixty-three is faced with what he cannot face; defeat and disillusionment.,1967.0,3.5,448.0,900.0
9780140247749,0140247742,Dubliners,,James Joyce;Robert Scholes;A. Walton Litz,Fiction,http://books.google.com/books/content?id=yOR4QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In these masterful stories, steeped in realism, Joyce creates an exacting portrait of his native city, showing how it reflects the general decline of Irish culture and civilization. Joyce compels attention by the power of its unique vision of the world, its controlling sense of the truths of human experience.",1996.0,3.85,492.0,320.0
9780140276336,0140276335,White Teeth,,Zadie Smith,Fiction,http://books.google.com/books/content?id=EIjErXbzk3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the author's words, this novel is an attempt at a comic family epic of little England into which an explosion of ethnic colour is injected. It tells the story of three families, one Indian, one white, one mixed, in North London and Oxford from World War II to the present day.",2001.0,3.76,542.0,3859.0
9780140276343,0140276343,The Autograph Man,,Zadie Smith,Fiction,http://books.google.com/books/content?id=d-PiHs4TafAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Alex-Li Tandem sells autographs. He hunts for names on paper in a huge network of desire, collecting them, selling them and occasionally faking them; offering people a little piece of fame. To him, enlightenment is some part of himself that cannot be signed, celebrated or sold.",2003.0,3.15,420.0,501.0
9780140278767,0140278761,One Hundred Years of Solitude,,Gabriel García Márquez;Gregory Rabassa,English,http://books.google.com/books/content?id=-MBhQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This magical realist novel tells the history of the Buendias family, the founders of Macondo, a remote South American settlement. In the world of the novel there is a Spanish galleon beached in the jungle, a flying carpet, and an iguana in a woman's womb. 'His masterpiece and one of the undeniable classics of the century.' The Times 'One of a glittering constellation of contemporary Latin American novelists ... He is the author of a classic on the grandest scale ... the most obvious comparison is with Homer's Odyssey ... Garcia Marquez is a spellbinder' Spectator",1998.0,4.06,422.0,954.0
9780140283334,0140283331,Lord of the Flies,,William Golding,Fiction,,The classic study of human nature which depicts the degeneration of a group of schoolboys marooned on a desert island,1999.0,3.67,182.0,1861140.0
