isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description
9780060543495,0060543493,The Girls of Lighthouse Lane #3,Lizabeth's Story,Thomas Kinkade;Erika Tamar,Juvenile Fiction,http://books.google.com/books/content?id=2LXIPoESG9kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"During a scarlet fever outbreak in 1906, thirteen-year-old Lizabeth must decide whether it is more important to be Strawberry Queen or to be at the bedside of her younger sister, who is ill.",2005.0,3.96,192.0,24.0,0,20.0,33
9780060546571,0060546573,Three Rotten Eggs,,Gregory Maguire,Juvenile Fiction,http://books.google.com/books/content?id=t2pWlCpY3jQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The students of Miss Earth's class in rural Vermont experience an eventful spring when they become involved with a bullying new student, a competitive egg hunt, and genetically altered chicks.",2005.0,3.74,240.0,76.0,0,20.0,30
9780060575816,0060575816,Sabriel (adult),,Garth Nix,Fiction,http://books.google.com/books/content?id=ugSPY6Gi_Y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Sabriel, daughter of the necromancer Abhorsen, must journey into the mysterious and magical Old Kingdom to rescue her father from the Land of the Dead.",2004.0,4.17,311.0,1296.0,0,21.0,25
9780060577865,006057786X,Bad Childhood---Good Life,How to Blossom and Thrive in Spite of an Unhappy Childhood,Laura Schlessinger,Self-Help,http://books.google.com/books/content?id=2sepdlitBW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Exploring how the past influences the present, the author discusses how to understand each individual's unique coping style and how to tap into the extraordinary quality of human spirit that will create the transition from victim to victor.",2006.0,3.92,272.0,502.0,0,19.0,38
9780060584030,0060584033,Motor Mouth,,Janet Evanovich,Fiction,http://books.google.com/books/content?id=mG5p4QA2zOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Alexandra ""Barney"" Barnaby returns to take on a whole new set of bad guys, Florida heat, colorful and dangerous characters, and high-stakes adventure, all the while romancing gorgeous race car driver Sam Hooker, in an action-packed sequel to Metro Girl. 1,000,000 first printing.",2006.0,3.67,312.0,21885.0,0,19.0,43
9780060587031,0060587032,The Day I Swapped My Dad for Two Goldfish,,Neil Gaiman,Juvenile Fiction,http://books.google.com/books/content?id=6EqMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""I'll swap you my dad,"" I said. ""Oh-oh,"" said my little sister. What if you wanted your best friend's two goldfish so much that you'd swap anything for them, even your father? What if your mother came home and found out what you'd done?",2006.0,4.03,64.0,280.0,0,19.0,44
9780060594527,0060594527,Lost Horizon,A Novel,James Hilton,Fiction,http://books.google.com/books/content?id=QD1s4c3EHgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Following a plane crash in the Himalayan mountains, a lost group of Englishmen and Americans stumble upon the dream-like, utopian world of Shangri-La, where life is eternal and civilization refined, in a new trade paperback edition of the classic 1933 novel. Reprint.",2004.0,3.92,241.0,11794.0,0,21.0,42
9780060595180,0060595183,The Doors of Perception and Heaven and Hell,,Aldous Huxley,Philosophy,http://books.google.com/books/content?id=rz3NJb2-9_IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The acclaimed novelist and critic describes his personal experimentation with the little-known drug mescaline and explores the nature of visionary experience, in an omnibus edition containing the two classic works The Doors of Perception and Heaven and Hell. Reissue.",2004.0,3.94,187.0,27716.0,0,21.0,39
9780060598808,0060598808,Thanksgiving,,Janet Evanovich,Fiction,http://books.google.com/books/content?id=O-t1GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Megan Murphy discovered a floppy-eared rabbit gnawing on the hem of her skirt, she meant to give its careless owner a piece of her mind, but Dr. Patrick Hunter was too attractive to stay mad at for long. Soon the two are making Thanksgiving dinner for their families.",2006.0,3.6,228.0,10334.0,0,19.0,49
9780060622138,006062213X,Shadow of the Almighty,The Life and Testament of Jim Elliot,Elisabeth Elliot,Religion,http://books.google.com/books/content?id=QQCG9mNU1eAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The bestselling account of the martyrdom of Jim Elliot and four other missionaries at the hands of the Auca Indians in Ecuador. New introduction by the author.,1989.0,4.39,272.0,6658.0,0,36.0,27
9780060652890,0060652896,The Screwtape Letters,,C. S. Lewis,Religion,http://books.google.com/books/content?id=v1kn7KYynzIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this humorous and perceptive exchange between two devils, C. S. Lewis delves into moral questions about good vs. evil, temptation, repentance, and grace. Through this wonderful tale, the reader emerges with a better understanding of what it means to live a faithful life.",2001.0,4.22,224.0,116735.0,0,24.0,44
9780060652920,0060652926,Mere Christianity,,C. S. Lewis,Religion,http://books.google.com/books/content?id=LpHbXdKJaMwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A forceful and accessible discussion of Christian belief that has become one of the most popular introductions to Christianity and one of the most popular of Lewis's books. Uncovers common ground upon which all Christians can stand together.,2001.0,4.32,227.0,7316.0,0,24.0,38
9780060727635,0060727632,"The Collected Letters of C.S. Lewis, Volume 1","Family Letters, 1905-1931",C. S. Lewis,Biography & Autobiography,http://books.google.com/books/content?id=eOxfuF6BQ0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A first volume of personal correspondence written by classic author C. S. Lewis includes letters penned during his childhood, World War I army days, education at Oxford, atheist period, and early friendship with J. R. R. Tolkien.",2004.0,4.37,1072.0,112.0,0,21.0,37
9780060732707,0060732709,My Little Pony: Hide-and-Seek,,Jennifer Frantz,Juvenile Fiction,http://books.google.com/books/content?id=oP3lPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ponies know how to have fun! A game of hide-and-seek is the perfectpastime on a beautiful afternoon. But when Sparkleworks is nowhere to be found, the ponies decide to turn the tables and make her find them.",2004.0,4.14,24.0,37.0,0,21.0,37
9780060739423,0060739428,"Catherine, Called Birdy (Summer Reading Edition)",,Karen Cushman,Juvenile Fiction,http://books.google.com/books/content?id=W1RIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Originally published: [New York]: Clarion Books, 1994.",2004.0,3.71,224.0,33009.0,0,21.0,7
9780060747473,0060747471,This Rough Magic,,Mary Stewart,Fiction,http://books.google.com/books/content?id=BjFn9MD8n10C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A fledgling actress vacationing in Corfu, Lucy Waring witnesses the murder of one of England's theater luminaries and becomes embroiled in a dangerous offstage drama. Reprint.",2004.0,4.05,373.0,4966.0,0,21.0,26
9780060753634,0060753633,Mating in Captivity,Reconciling the Erotic and the Domestic,Esther Perel,Psychology,http://books.google.com/books/content?id=-HIhMOQanIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A guide for loving couples who are looking to renew sexual passion in their lives explains how societal taboos and ideals about domestic equality have compromised the healthy expression of eroticism in today's relationships, in a resource that explains how to overcome personal constraints for greater intimacy. 40,000 first printing.",2006.0,4.13,272.0,7699.0,0,19.0,50
9780060760823,0060760826,A Couple of April Fools,,Gregory Maguire,Juvenile Fiction,http://books.google.com/books/content?id=qW4cvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At a Vermont elementary school, April Fools' Day takes on a sinister tone when a teacher goes missing and several suspects emerge, among them the teacher's fiance and a missing mutant chick.",2005.0,3.5,240.0,3.0,0,20.0,32
9780060765316,0060765313,YOU: The Owner's Manual,An Insider's Guide to the Body that Will Make You Healthier and Younger,Michael F Roizen;Mehmet C Oz,Health & Fitness,http://books.google.com/books/content?id=WMtZ29Fjx2MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Outlines steps to achieving overall physical health, addressing each area of the body in a series of chapters designed to challenge popular myths while informing readers on a range of dietary, exercise, and therapeutic concerns.",2005.0,3.82,417.0,3099.0,0,20.0,35
9780060765453,0060765453,The Chronicles of Narnia Movie Tie-in Edition (adult),,C. S. Lewis,Fiction,http://books.google.com/books/content?id=4qVxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Digory and Polly try to return the wicked witch Jadis to her own world, the magic gets mixed up and they all land in Narnia where they witness Aslan blessing the animals with human speech.",2005.0,4.26,766.0,1099.0,0,20.0,36
9780060766740,0060766743,"The Nightmare Room, Books 1-2-3: The Nightmare Begins!",,R.L. Stine,Juvenile Fiction,http://books.google.com/books/content?id=R_LRInz7X1QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Presents three stories of teenagers beset by horrible curses and strange powers.,2005.0,3.89,432.0,92.0,0,20.0,12
9780060782139,0060782137,Time For Kids: Butterflies!,,Editors of TIME For Kids,Juvenile Nonfiction,http://books.google.com/books/content?id=OdZxnI53jj4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Butterflies There are 20,000 different kinds of butterflies in the world. Many have brightly colored wings. But butterflies don't start life as beauties. Every butterfly begins as a tiny egg that hatches into a caterpillar. Then an amazing change takes place. The caterpillar turns into a fluttering butterfly!",2006.0,4.0,32.0,20.0,0,19.0,48
9780060786731,0060786736,A False Mirror,An Inspector Ian Rutledge Mystery,Charles Todd,Fiction,http://books.google.com/books/content?id=MMG3b9fo-hYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Summoned to a small harbor town by a former trenchmate falsely accused of assaulting an ex-lover's husband, Scotland Yard inspector Ian Rutledge is reminded of an affair from his own past and investigates a bizarre coincidence.",2007.0,4.02,384.0,2354.0,0,18.0,36
9780060788384,0060788380,For a Few Demons More,,Kim Harrison,Fiction,http://books.google.com/books/content?id=ya3Nq-_dqG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a serial murderer begins killing off members of Hollows society, Rachel Morgan finds herself swept up in a brutal Inderland gang war, a situation that is complicated by her demonic nemesis, and the release of a vampire master.",2007.0,4.33,456.0,47314.0,0,18.0,39
9780060790592,0060790598,Mysteries of Pittsburgh,A Novel,Michael Chabon,Fiction,http://books.google.com/books/content?id=wh8B41h8bqQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"By the Pulitzer Prize-winning author of The Amazing Adventures of Kavalier & Clay This P.S. edition features an extra 16 pages of insights into the book, including author interviews, recommended reading, and more.",2005.0,3.64,320.0,21338.0,0,20.0,33
9780060816223,0060816228,Missing Mom,A Novel,Joyce Carol Oates,Fiction,http://books.google.com/books/content?id=kIMxjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Nikki Eaton, single, thirty-one, sexually liberated, and economically self-supporting, has never particularly thought of herself as a daughter. Yet, following the unexpected loss of her mother, she undergoes a remarkable transformation during a tumultuous year that brings stunning horror, sorrow, illumination, wisdom, and even—from an unexpected source—a nurturing love.",2006.0,3.54,464.0,3425.0,0,19.0,49
9780060819224,0060819227,"The Collected Letters of C.S. Lewis, Volume 3","Narnia, Cambridge, and Joy, 1950 - 1963",C. S. Lewis,Biography & Autobiography,http://books.google.com/books/content?id=BCc6Aq5JaJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A final installment of a three-volume series is comprised of personal correspondences as penned during the final part of his life, a time during which he passed his days at Cambridge and wrote the Narnia chronicles.",2004.0,4.49,1840.0,140.0,0,21.0,36
9780060833183,0060833181,Odalisque,The Baroque Cycle #3,Neal Stephenson,Fiction,http://books.google.com/books/content?id=XLm5PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The trials of Dr. Daniel Waterhouse and the Natural Philosophers increase one hundredfold in an England plagued by the impending war and royal insecurities -- as the beautiful and ambitious Eliza plays a most dangerous game as double agent and confidante of enemy kings.,2006.0,4.2,464.0,1505.0,0,19.0,44
9780060834005,0060834005,Black Boy,A Record of Childhood and Youth,Richard Wright,Biography & Autobiography,http://books.google.com/books/content?id=orAc3Eok-G8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Traces the author's coming of age in the Jim Crow-era South, a period during which he struggled to survive while journeying from innocence to adulthood.",2005.0,4.05,432.0,89.0,0,20.0,25
9780060840884,0060840889,Hit Parade,,Lawrence Block,Fiction,http://books.google.com/books/content?id=KYR8gZgkECoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Introspective professional assassin John Keller, the anti-hero of Hit Man and Hit List, continues to ponder his life, the ethics of his lethal career, and his possible retirement as he returns in an all-new mystery adventure. 100,000 first printing.",2006.0,3.86,295.0,99.0,0,19.0,39
9780060841867,0060841869,The Curtain,An Essay in Seven Parts,Milan Kundera,Literary Collections,http://books.google.com/books/content?id=JCDXPxiayrwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Traces the author's personal view of the history and significance of the novel in western civilization, arguing that a novel's development crosses international and language boundaries while serving to reveal previously unknown aspects of a reader's existence. By the author of The Art of the Novel. 35,000 first printing.",2006.0,3.96,176.0,1351.0,0,19.0,49
9780060845247,0060845244,"The Lion, the Witch and the Wardrobe Read-Aloud Edition",,C. S. Lewis;Pauline Baynes,Juvenile Fiction,http://books.google.com/books/content?id=deiyGRUp6JIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Four English school children enter the magic land of Narnia through the back of a wardrobe and assist Aslan, the golden lion, in defeating the White Witch who has cursed the land with eternal winter.",2005.0,4.21,189.0,56.0,0,20.0,35
9780060845308,0060845309,"Mambo Kings Play Songs of Love, The Tie-in",A Novel,Oscar Hijuelos,Fiction,http://books.google.com/books/content?id=rL2fOXmLquMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In late 1940s New York City, Cesar and Nestor Castillo, two young Cuban musicians, are dubbed the ""Mambo Kings"" for their talent and rise to superstardom. Reissue. (Tie in to the Broadway musical production, produced by Daryl Roth, opening August 2005) (Historical Fiction)",2005.0,3.68,448.0,126.0,0,20.0,43
